"","Accessibility2City","y","run"
"1",0.032859283,-6.18811116608017e-05,1
"2",9.34097863165657,-6.18811116608017e-05,1
"3",18.6490979803131,-6.18811116608017e-05,1
"4",27.9572173289697,-6.04476811024009e-05,1
"5",37.2653366776263,-5.59303007107302e-05,1
"6",46.5734560262828,-5.59303007107302e-05,1
"7",55.8815753749394,-5.32516460825876e-05,1
"8",65.189694723596,-5.23010909069083e-05,1
"9",74.4978140722525,-3.37466588107277e-05,1
"10",83.8059334209091,-3.19399082100724e-05,1
"11",93.1140527695657,-1.04521713807814e-05,1
"12",102.422172118222,-2.98161736955769e-06,1
"13",111.730291466879,1.14837631053163e-05,1
"14",121.038410815535,1.77699166928994e-05,1
"15",130.346530164192,1.77699166928994e-05,1
"16",139.654649512848,1.95509764399951e-05,1
"17",148.962768861505,1.95509764399951e-05,1
"18",158.270888210162,1.95509764399951e-05,1
"19",167.579007558818,1.95509764399951e-05,1
"20",176.887126907475,1.95509764399951e-05,1
"21",186.195246256131,1.95509764399951e-05,1
"22",195.503365604788,1.95509764399951e-05,1
"23",204.811484953444,2.24873965966265e-05,1
"24",214.119604302101,2.88732301801828e-05,1
"25",223.427723650758,5.12267895718756e-05,1
"26",232.735842999414,9.02073586816205e-05,1
"27",242.043962348071,0.000111032882856802,1
"28",251.352081696727,0.000156297029052228,1
"29",260.660201045384,0.000179474685046917,1
"30",269.96832039404,0.000188472341326407,1
"31",279.276439742697,0.000198591310071793,1
"32",288.584559091354,0.000198591310071793,1
"33",297.89267844001,0.000198591310071793,1
"34",307.200797788667,0.000198591310071793,1
"35",316.508917137323,0.000198591310071793,1
"36",325.81703648598,0.000198591310071793,1
"37",335.125155834636,0.000198591310071793,1
"38",344.433275183293,0.000198591310071793,1
"39",353.74139453195,0.000198591310071793,1
"40",363.049513880606,0.000198591310071793,1
"41",372.357633229263,0.000198591310071793,1
"42",381.665752577919,0.000198591310071793,1
"43",390.973871926576,0.000198591310071793,1
"44",400.281991275232,0.000198591310071793,1
"45",409.590110623889,0.000198591310071793,1
"46",418.898229972545,0.000198591310071793,1
"47",428.206349321202,0.000198591310071793,1
"48",437.514468669859,0.000198591310071793,1
"49",446.822588018515,0.000198591310071793,1
"50",456.130707367172,0.000198591310071793,1
"51",465.438826715828,0.000198591310071793,1
"52",474.746946064485,0.000198591310071793,1
"53",484.055065413141,0.000198591310071793,1
"54",493.363184761798,0.000198591310071793,1
"55",502.671304110455,0.000198591310071793,1
"56",511.979423459111,0.000198591310071793,1
"57",521.287542807768,0.000198591310071793,1
"58",530.595662156424,0.000198591310071793,1
"59",539.903781505081,0.000198591310071793,1
"60",549.211900853737,0.000198591310071793,1
"61",558.520020202394,0.000198591310071793,1
"62",567.828139551051,0.000198591310071793,1
"63",577.136258899707,0.000198591310071793,1
"64",586.444378248364,0.000198591310071793,1
"65",595.75249759702,0.000198591310071793,1
"66",605.060616945677,0.000198591310071793,1
"67",614.368736294333,0.000198591310071793,1
"68",623.67685564299,0.000198591310071793,1
"69",632.984974991646,0.000198591310071793,1
"70",642.293094340303,0.000198591310071793,1
"71",651.60121368896,0.000198591310071793,1
"72",660.909333037616,0.000198591310071793,1
"73",670.217452386273,0.000198591310071793,1
"74",679.525571734929,0.000198591310071793,1
"75",688.833691083586,0.000198591310071793,1
"76",698.141810432242,0.000198591310071793,1
"77",707.449929780899,0.000198591310071793,1
"78",716.758049129556,0.000198591310071793,1
"79",726.066168478212,0.000198591310071793,1
"80",735.374287826869,0.000198591310071793,1
"81",744.682407175525,0.000198591310071793,1
"82",753.990526524182,0.000198591310071793,1
"83",763.298645872838,0.000198591310071793,1
"84",772.606765221495,0.000198591310071793,1
"85",781.914884570152,0.000198591310071793,1
"86",791.223003918808,0.000198591310071793,1
"87",800.531123267465,0.000198591310071793,1
"88",809.839242616121,0.000198591310071793,1
"89",819.147361964778,0.000198591310071793,1
"90",828.455481313434,0.000198591310071793,1
"91",837.763600662091,0.000198591310071793,1
"92",847.071720010748,0.000198591310071793,1
"93",856.379839359404,0.000198591310071793,1
"94",865.687958708061,0.000198591310071793,1
"95",874.996078056717,0.000198591310071793,1
"96",884.304197405374,0.000198591310071793,1
"97",893.61231675403,0.000198591310071793,1
"98",902.920436102687,0.000198591310071793,1
"99",912.228555451343,0.000198591310071793,1
"100",921.5366748,0.000198591310071793,1
"101",0.032859283,-5.19854362959209e-05,2
"102",9.34097863165657,-5.19854362959209e-05,2
"103",18.6490979803131,-5.19854362959209e-05,2
"104",27.9572173289697,-5.19854362959209e-05,2
"105",37.2653366776263,-5.07128022884705e-05,2
"106",46.5734560262828,-5.07128022884705e-05,2
"107",55.8815753749394,-4.75446357069528e-05,2
"108",65.189694723596,-4.57829372654073e-05,2
"109",74.4978140722525,-3.16440346155264e-05,2
"110",83.8059334209091,-3.07094245280682e-05,2
"111",93.1140527695657,-2.2138527121864e-05,2
"112",102.422172118222,-1.65406926397434e-05,2
"113",111.730291466879,-5.07646231449736e-06,2
"114",121.038410815535,1.29461596725398e-06,2
"115",130.346530164192,4.17465789456425e-06,2
"116",139.654649512848,4.17465789456425e-06,2
"117",148.962768861505,4.17465789456425e-06,2
"118",158.270888210162,4.17465789456425e-06,2
"119",167.579007558818,4.17465789456425e-06,2
"120",176.887126907475,4.17465789456425e-06,2
"121",186.195246256131,4.17465789456425e-06,2
"122",195.503365604788,4.17465789456425e-06,2
"123",204.811484953444,1.79835481170543e-05,2
"124",214.119604302101,2.49370575393931e-05,2
"125",223.427723650758,6.03142085136813e-05,2
