"","AMT","y","run"
"1",269.2514323,0.000221628601916377,1
"2",269.480243788889,0.000221628601916377,1
"3",269.709055277778,0.000221628601916377,1
"4",269.937866766667,0.000221628601916377,1
"5",270.166678255556,0.000221628601916377,1
"6",270.395489744444,0.000221628601916377,1
"7",270.624301233333,0.000221628601916377,1
"8",270.853112722222,0.000221628601916377,1
"9",271.081924211111,0.000221628601916377,1
"10",271.3107357,0.000221628601916377,1
"11",271.539547188889,0.000221628601916377,1
"12",271.768358677778,0.000221628601916377,1
"13",271.997170166667,0.000221628601916377,1
"14",272.225981655556,0.000221628601916377,1
"15",272.454793144444,0.000221628601916377,1
"16",272.683604633333,0.000221628601916377,1
"17",272.912416122222,0.000221628601916377,1
"18",273.141227611111,0.000221628601916377,1
"19",273.3700391,0.000221628601916377,1
"20",273.598850588889,0.000221628601916377,1
"21",273.827662077778,0.000220054717885412,1
"22",274.056473566667,0.000218631657600408,1
"23",274.285285055556,0.000197655001488203,1
"24",274.514096544444,0.000117399735731044,1
"25",274.742908033333,5.99726620212125e-05,1
"26",274.971719522222,5.43236993789438e-06,1
"27",275.200531011111,-0.000110398229049584,1
"28",275.4293425,-0.000159115203322862,1
"29",275.658153988889,-0.000269401274951985,1
"30",275.886965477778,-0.000291925056011237,1
"31",276.115776966667,-0.000329946238641346,1
"32",276.344588455556,-0.000329946238641346,1
"33",276.573399944444,-0.000329946238641346,1
"34",276.802211433333,-0.000329946238641346,1
"35",277.031022922222,-0.000329946238641346,1
"36",277.259834411111,-0.000329946238641346,1
"37",277.4886459,-0.000329946238641346,1
"38",277.717457388889,-0.000329946238641346,1
"39",277.946268877778,-0.000358220376773052,1
"40",278.175080366667,-0.000375037564749707,1
"41",278.403891855556,-0.000383683537859212,1
"42",278.632703344444,-0.000386948474465424,1
"43",278.861514833333,-0.000386948474465424,1
"44",279.090326322222,-0.000400407758212203,1
"45",279.319137811111,-0.000400407758212203,1
"46",279.5479493,-0.000400407758212203,1
"47",279.776760788889,-0.000391968101301633,1
"48",280.005572277778,-0.000391968101301633,1
"49",280.234383766667,-0.000391968101301633,1
"50",280.463195255556,-0.000391968101301633,1
"51",280.692006744444,-0.000391968101301633,1
"52",280.920818233333,-0.000391968101301633,1
"53",281.149629722222,-0.000376591332952555,1
"54",281.378441211111,-0.000312743668835231,1
"55",281.6072527,-0.000284231883141349,1
"56",281.836064188889,-0.000248076795004033,1
"57",282.064875677778,-0.000163908719804729,1
"58",282.293687166667,-0.000137062396455506,1
"59",282.522498655556,-3.1201400952156e-05,1
"60",282.751310144444,0.000105517315613318,1
"61",282.980121633333,0.00013825633939426,1
"62",283.208933122222,0.000144161609426895,1
"63",283.437744611111,0.000147883021305099,1
"64",283.6665561,0.000154516386381786,1
"65",283.895367588889,0.000154516386381786,1
"66",284.124179077778,0.000154516386381786,1
"67",284.352990566667,0.000154516386381786,1
"68",284.581802055556,0.000148041739340012,1
"69",284.810613544444,0.000148041739340012,1
"70",285.039425033333,0.000146017437324297,1
"71",285.268236522222,0.000146017437324297,1
"72",285.497048011111,0.000146017437324297,1
"73",285.7258595,0.000146017437324297,1
"74",285.954670988889,0.000138986064339503,1
"75",286.183482477778,0.000137675641349132,1
"76",286.412293966667,0.000137675641349132,1
"77",286.641105455556,0.000137675641349132,1
"78",286.869916944444,0.000135705541178653,1
"79",287.098728433333,0.000108230484045097,1
"80",287.327539922222,0.000102998201186131,1
"81",287.556351411111,0.000102998201186131,1
"82",287.7851629,0.000102998201186131,1
"83",288.013974388889,0.000102998201186131,1
"84",288.242785877778,0.000102998201186131,1
"85",288.471597366667,0.000102998201186131,1
"86",288.700408855556,0.000102998201186131,1
"87",288.929220344444,0.000102998201186131,1
"88",289.158031833333,0.000102998201186131,1
"89",289.386843322222,0.000102998201186131,1
"90",289.615654811111,0.000102998201186131,1
"91",289.8444663,0.000102998201186131,1
"92",290.073277788889,0.000102998201186131,1
"93",290.302089277778,0.000102998201186131,1
"94",290.530900766667,0.000102998201186131,1
"95",290.759712255556,0.000102998201186131,1
"96",290.988523744444,0.000102998201186131,1
"97",291.217335233333,0.000102998201186131,1
"98",291.446146722222,0.000102998201186131,1
"99",291.674958211111,0.000102998201186131,1
"100",291.9037697,0.000102998201186131,1
"101",269.2514323,0.000238636087323908,2
"102",269.480243788889,0.000238636087323908,2
"103",269.709055277778,0.000238636087323908,2
"104",269.937866766667,0.000238636087323908,2
"105",270.166678255556,0.000238636087323908,2
"106",270.395489744444,0.000238636087323908,2
"107",270.624301233333,0.000238636087323908,2
"108",270.853112722222,0.000238636087323908,2
"109",271.081924211111,0.000238636087323908,2
"110",271.3107357,0.000238636087323908,2
"111",271.539547188889,0.000238636087323908,2
"112",271.768358677778,0.000238636087323908,2
"113",271.997170166667,0.000238636087323908,2
"114",272.225981655556,0.000238636087323908,2
"115",272.454793144444,0.000238636087323908,2
"116",272.683604633333,0.000238636087323908,2
"117",272.912416122222,0.000238636087323908,2
"118",273.141227611111,0.000238636087323908,2
"119",273.3700391,0.000238636087323908,2
"120",273.598850588889,0.000238636087323908,2
"121",273.827662077778,0.000238636087323908,2
"122",274.056473566667,0.000228950657318079,2
