"","WildfireIntensity","y","run"
"1",0,0.0180842040787892,1
"2",79.2359675151515,0.0312133457029551,1
"3",158.471935030303,0.0312133457029551,1
"4",237.707902545455,0.0312133457029551,1
"5",316.943870060606,0.0311731645262306,1
"6",396.179837575758,0.0311731645262306,1
"7",475.415805090909,0.0310849676604639,1
"8",554.651772606061,0.030737067823851,1
"9",633.887740121212,0.030737067823851,1
"10",713.123707636364,0.0305654604050905,1
"11",792.359675151515,0.0310073431641585,1
"12",871.595642666667,0.0310073431641585,1
"13",950.831610181818,0.0310073431641585,1
"14",1030.06757769697,0.0310073431641585,1
"15",1109.30354521212,0.0310073431641585,1
"16",1188.53951272727,0.0305603928318319,1
"17",1267.77548024242,0.0311924096002435,1
"18",1347.01144775758,0.0308011618142263,1
"19",1426.24741527273,0.029133339254208,1
"20",1505.48338278788,0.029133339254208,1
"21",1584.71935030303,0.0256180815132373,1
"22",1663.95531781818,0.024301008490989,1
"23",1743.19128533333,0.0235760187650169,1
"24",1822.42725284848,0.0128320471051289,1
"25",1901.66322036364,0.0113226731897008,1
"26",1980.89918787879,0.00572707532640684,1
"27",2060.13515539394,0.000255115842603055,1
"28",2139.37112290909,-0.0234615085749276,1
"29",2218.60709042424,-0.0319254774310629,1
"30",2297.84305793939,-0.0319254774310629,1
"31",2377.07902545455,-0.0319254774310629,1
"32",2456.3149929697,-0.0319254774310629,1
"33",2535.55096048485,-0.0319254774310629,1
"34",2614.786928,-0.0402085891347956,1
"35",2694.02289551515,-0.0402085891347956,1
"36",2773.2588630303,-0.0416786222549876,1
"37",2852.49483054545,-0.0416786222549876,1
"38",2931.73079806061,-0.0402194766571253,1
"39",3010.96676557576,-0.0425684832353239,1
"40",3090.20273309091,-0.0451965548176517,1
"41",3169.43870060606,-0.0485298930713254,1
"42",3248.67466812121,-0.050631038483573,1
"43",3327.91063563636,-0.0530984025374895,1
"44",3407.14660315152,-0.0628284468626915,1
"45",3486.38257066667,-0.1432270493124,1
"46",3565.61853818182,-0.1432270493124,1
"47",3644.85450569697,-0.140252108142967,1
"48",3724.09047321212,-0.14192298198296,1
"49",3803.32644072727,-0.14192298198296,1
"50",3882.56240824242,-0.14192298198296,1
"51",3961.79837575758,-0.14192298198296,1
"52",4041.03434327273,-0.14192298198296,1
"53",4120.27031078788,-0.140083970884823,1
"54",4199.50627830303,-0.140083970884823,1
"55",4278.74224581818,-0.140083970884823,1
"56",4357.97821333333,-0.140083970884823,1
"57",4437.21418084848,-0.140083970884823,1
"58",4516.45014836364,-0.140083970884823,1
"59",4595.68611587879,-0.140083970884823,1
"60",4674.92208339394,-0.140083970884823,1
"61",4754.15805090909,-0.140083970884823,1
