"","Slope","y","run"
"1",0,-9.74553153076639e-07,1
"2",0.00865265576767677,-9.74553153076639e-07,1
"3",0.0173053115353535,-9.74553153076639e-07,1
"4",0.0259579673030303,-5.93264714723121e-05,1
"5",0.0346106230707071,-5.93264714723121e-05,1
"6",0.0432632788383838,-5.93264714723121e-05,1
"7",0.0519159346060606,-5.93264714723121e-05,1
"8",0.0605685903737374,-6.11053372901276e-05,1
"9",0.0692212461414141,-3.97916327891847e-05,1
"10",0.0778739019090909,-0.000124953960065051,1
"11",0.0865265576767677,-0.000133128339579878,1
"12",0.0951792134444445,-0.000133128339579878,1
"13",0.103831869212121,-0.000132932952069291,1
"14",0.112484524979798,-0.000132932952069291,1
"15",0.121137180747475,-0.000102350514845098,1
"16",0.129789836515152,-5.00910525185209e-05,1
"17",0.138442492282828,-5.00910525185209e-05,1
"18",0.147095148050505,-5.00910525185209e-05,1
"19",0.155747803818182,-2.36886993050987e-06,1
"20",0.164400459585859,1.35900178033168e-05,1
"21",0.173053115353535,1.82385429392954e-05,1
"22",0.181705771121212,4.55775565080663e-05,1
"23",0.190358426888889,4.55775565080663e-05,1
"24",0.199011082656566,4.55775565080663e-05,1
"25",0.207663738424242,4.49521269917193e-05,1
"26",0.216316394191919,4.49521269917193e-05,1
"27",0.224969049959596,4.49521269917193e-05,1
"28",0.233621705727273,4.70992408339133e-05,1
"29",0.24227436149495,4.60519390288175e-05,1
"30",0.250927017262626,4.8230234816633e-05,1
"31",0.259579673030303,4.76002778642397e-05,1
"32",0.26823232879798,4.78401320440516e-05,1
"33",0.276884984565657,4.73350436415311e-05,1
"34",0.285537640333333,4.73883276229777e-05,1
"35",0.29419029610101,4.73883276229777e-05,1
"36",0.302842951868687,4.73883276229777e-05,1
"37",0.311495607636364,4.73883276229777e-05,1
"38",0.32014826340404,4.73883276229777e-05,1
"39",0.328800919171717,4.73883276229777e-05,1
"40",0.337453574939394,4.73883276229777e-05,1
"41",0.346106230707071,4.73883276229777e-05,1
"42",0.354758886474748,4.73883276229777e-05,1
"43",0.363411542242424,4.73883276229777e-05,1
"44",0.372064198010101,4.73883276229777e-05,1
"45",0.380716853777778,4.73883276229777e-05,1
"46",0.389369509545455,4.73883276229777e-05,1
"47",0.398022165313131,4.73883276229777e-05,1
"48",0.406674821080808,4.73883276229777e-05,1
"49",0.415327476848485,4.73883276229777e-05,1
"50",0.423980132616162,4.73883276229777e-05,1
"51",0.432632788383838,4.73883276229777e-05,1
"52",0.441285444151515,4.73883276229777e-05,1
"53",0.449938099919192,4.73883276229777e-05,1
"54",0.458590755686869,4.73883276229777e-05,1
"55",0.467243411454545,4.73883276229777e-05,1
"56",0.475896067222222,4.73883276229777e-05,1
"57",0.484548722989899,4.73883276229777e-05,1
"58",0.493201378757576,4.73883276229777e-05,1
"59",0.501854034525253,4.73883276229777e-05,1
"60",0.510506690292929,4.73883276229777e-05,1
"61",0.519159346060606,4.73883276229777e-05,1
"62",0.527812001828283,4.73883276229777e-05,1
"63",0.53646465759596,4.73883276229777e-05,1
"64",0.545117313363636,4.73883276229777e-05,1
"65",0.553769969131313,4.73883276229777e-05,1
"66",0.56242262489899,4.73883276229777e-05,1
"67",0.571075280666667,4.73883276229777e-05,1
"68",0.579727936434344,4.73883276229777e-05,1
"69",0.58838059220202,4.73883276229777e-05,1
"70",0.597033247969697,4.73883276229777e-05,1
"71",0.605685903737374,4.73883276229777e-05,1
"72",0.614338559505051,4.73883276229777e-05,1
"73",0.622991215272727,4.73883276229777e-05,1
"74",0.631643871040404,4.73883276229777e-05,1
"75",0.640296526808081,4.73883276229777e-05,1
"76",0.648949182575758,4.73883276229777e-05,1
"77",0.657601838343434,4.73883276229777e-05,1
"78",0.666254494111111,4.73883276229777e-05,1
"79",0.674907149878788,4.73883276229777e-05,1
"80",0.683559805646465,4.73883276229777e-05,1
"81",0.692212461414141,4.73883276229777e-05,1
"82",0.700865117181818,4.73883276229777e-05,1
"83",0.709517772949495,4.73883276229777e-05,1
"84",0.718170428717172,4.73883276229777e-05,1
"85",0.726823084484849,4.73883276229777e-05,1
"86",0.735475740252525,4.73883276229777e-05,1
"87",0.744128396020202,9.4804299019305e-06,1
"88",0.752781051787879,-3.80731313181232e-05,1
"89",0.761433707555556,-5.75548253390061e-05,1
"90",0.770086363323232,-8.09348847524478e-05,1
"91",0.778739019090909,-8.09348847524478e-05,1
"92",0.787391674858586,-8.09348847524478e-05,1
"93",0.796044330626263,-8.09348847524478e-05,1
"94",0.804696986393939,-8.09348847524478e-05,1
"95",0.813349642161616,-8.09348847524478e-05,1
"96",0.822002297929293,-8.09348847524478e-05,1
"97",0.83065495369697,-8.09348847524478e-05,1
"98",0.839307609464647,-8.09348847524478e-05,1
"99",0.847960265232323,-8.09348847524478e-05,1
"100",0.856612921,-8.09348847524478e-05,1
"101",0,-2.98511721037195e-06,2
"102",0.00865265576767677,-2.98511721037195e-06,2
"103",0.0173053115353535,-2.98511721037195e-06,2
"104",0.0259579673030303,-5.77003711629226e-05,2
"105",0.0346106230707071,-5.77003711629226e-05,2
"106",0.0432632788383838,-5.77003711629226e-05,2
"107",0.0519159346060606,-5.77003711629226e-05,2
"108",0.0605685903737374,-6.04244601681224e-05,2
"109",0.0692212461414141,-5.44043136839276e-05,2
"110",0.0778739019090909,-0.000112487056327799,2
"111",0.0865265576767677,-0.000131198376353039,2
"112",0.0951792134444445,-0.000133958024840067,2
"113",0.103831869212121,-0.00013497879313133,2
"114",0.112484524979798,-0.00013497879313133,2
"115",0.121137180747475,-9.50735685005761e-05,2
"116",0.129789836515152,-4.35976870342491e-05,2
"117",0.138442492282828,-4.35976870342491e-05,2
"118",0.147095148050505,-4.35976870342491e-05,2
"119",0.155747803818182,1.56154763911159e-05,2
"120",0.164400459585859,2.27882778435501e-05,2
"121",0.173053115353535,2.27882778435501e-05,2
"122",0.181705771121212,4.49978800263264e-05,2
"123",0.190358426888889,5.08145197800444e-05,2
"124",0.199011082656566,5.08145197800444e-05,2
"125",0.207663738424242,5.08145197800444e-05,2
"126",0.216316394191919,5.08145197800444e-05,2
"127",0.224969049959596,5.29799929574622e-05,2
"128",0.233621705727273,5.22888544647085e-05,2
"129",0.24227436149495,5.44282955262513e-05,2
"130",0.250927017262626,5.29625503772541e-05,2
"131",0.259579673030303,5.33046300196817e-05,2
"132",0.26823232879798,5.4589496849178e-05,2
"133",0.276884984565657,5.56521731942701e-05,2
"134",0.285537640333333,5.56521731942701e-05,2
"135",0.29419029610101,5.56521731942701e-05,2
"136",0.302842951868687,5.3029462375749e-05,2
"137",0.311495607636364,5.3029462375749e-05,2
"138",0.32014826340404,5.3029462375749e-05,2
"139",0.328800919171717,5.3029462375749e-05,2
"140",0.337453574939394,5.3029462375749e-05,2
"141",0.346106230707071,5.3029462375749e-05,2
"142",0.354758886474748,5.3029462375749e-05,2
"143",0.363411542242424,5.3029462375749e-05,2
"144",0.372064198010101,5.3029462375749e-05,2
"145",0.380716853777778,5.3029462375749e-05,2
"146",0.389369509545455,5.3029462375749e-05,2
"147",0.398022165313131,5.3029462375749e-05,2
"148",0.406674821080808,5.3029462375749e-05,2
"149",0.415327476848485,5.3029462375749e-05,2
"150",0.423980132616162,5.3029462375749e-05,2
"151",0.432632788383838,5.3029462375749e-05,2
"152",0.441285444151515,5.21269968415382e-05,2
"153",0.449938099919192,5.21269968415382e-05,2
"154",0.458590755686869,5.21269968415382e-05,2
"155",0.467243411454545,5.21269968415382e-05,2
"156",0.475896067222222,5.21269968415382e-05,2
"157",0.484548722989899,5.21269968415382e-05,2
"158",0.493201378757576,5.21269968415382e-05,2
"159",0.501854034525253,5.21269968415382e-05,2
"160",0.510506690292929,5.21269968415382e-05,2
"161",0.519159346060606,5.21269968415382e-05,2
"162",0.527812001828283,5.21269968415382e-05,2
"163",0.53646465759596,5.21269968415382e-05,2
"164",0.545117313363636,5.21269968415382e-05,2
"165",0.553769969131313,5.21269968415382e-05,2
"166",0.56242262489899,5.21269968415382e-05,2
"167",0.571075280666667,5.21269968415382e-05,2
"168",0.579727936434344,5.21269968415382e-05,2
"169",0.58838059220202,5.21269968415382e-05,2
"170",0.597033247969697,5.21269968415382e-05,2
"171",0.605685903737374,5.21269968415382e-05,2
"172",0.614338559505051,5.21269968415382e-05,2
"173",0.622991215272727,5.21269968415382e-05,2
"174",0.631643871040404,5.21269968415382e-05,2
"175",0.640296526808081,5.21269968415382e-05,2
"176",0.648949182575758,5.21269968415382e-05,2
"177",0.657601838343434,5.21269968415382e-05,2
"178",0.666254494111111,5.21269968415382e-05,2
"179",0.674907149878788,5.21269968415382e-05,2
"180",0.683559805646465,5.21269968415382e-05,2
"181",0.692212461414141,5.21269968415382e-05,2
"182",0.700865117181818,5.21269968415382e-05,2
"183",0.709517772949495,5.21269968415382e-05,2
"184",0.718170428717172,5.21269968415382e-05,2
"185",0.726823084484849,4.2210402292058e-05,2
"186",0.735475740252525,4.2210402292058e-05,2
"187",0.744128396020202,1.51373444829994e-05,2
"188",0.752781051787879,-3.63977407937694e-05,2
"189",0.761433707555556,-0.000110278443370687,2
"190",0.770086363323232,-0.000131698036832253,2
"191",0.778739019090909,-0.000131698036832253,2
"192",0.787391674858586,-0.000131698036832253,2
"193",0.796044330626263,-0.000131698036832253,2
"194",0.804696986393939,-0.000131698036832253,2
"195",0.813349642161616,-0.000131698036832253,2
"196",0.822002297929293,-0.000131698036832253,2
"197",0.83065495369697,-0.000131698036832253,2
"198",0.839307609464647,-0.000131698036832253,2
"199",0.847960265232323,-0.000131698036832253,2
"200",0.856612921,-0.000131698036832253,2
"201",0,-6.39446362950188e-06,3
"202",0.00865265576767677,-6.39446362950188e-06,3
"203",0.0173053115353535,-9.00303268347976e-06,3
"204",0.0259579673030303,-6.2216986762118e-05,3
"205",0.0346106230707071,-5.92142990928495e-05,3
"206",0.0432632788383838,-5.92142990928495e-05,3
"207",0.0519159346060606,-5.92142990928495e-05,3
"208",0.0605685903737374,-6.07169554212036e-05,3
"209",0.0692212461414141,-5.11715541922298e-05,3
"210",0.0778739019090909,-0.000123934978673845,3
"211",0.0865265576767677,-0.000134306818130541,3
"212",0.0951792134444445,-0.000135558961843404,3
"213",0.103831869212121,-0.000135558961843404,3
"214",0.112484524979798,-0.000135558961843404,3
"215",0.121137180747475,-0.000113737995647166,3
"216",0.129789836515152,-4.60259984094344e-05,3
"217",0.138442492282828,-4.60259984094344e-05,3
"218",0.147095148050505,-4.60259984094344e-05,3
"219",0.155747803818182,1.0488751491866e-05,3
"220",0.164400459585859,1.89611392814772e-05,3
"221",0.173053115353535,1.89611392814772e-05,3
"222",0.181705771121212,3.59480082170412e-05,3
"223",0.190358426888889,4.4680178465692e-05,3
"224",0.199011082656566,4.4680178465692e-05,3
"225",0.207663738424242,4.4680178465692e-05,3
"226",0.216316394191919,4.40172132202147e-05,3
"227",0.224969049959596,4.57079896488618e-05,3
"228",0.233621705727273,4.52391237772306e-05,3
"229",0.24227436149495,4.77398829513185e-05,3
"230",0.250927017262626,4.77398829513185e-05,3
"231",0.259579673030303,5.01679528974169e-05,3
"232",0.26823232879798,5.01679528974169e-05,3
"233",0.276884984565657,4.84682899309346e-05,3
"234",0.285537640333333,4.9357909044376e-05,3
"235",0.29419029610101,4.9357909044376e-05,3
"236",0.302842951868687,4.88957880860723e-05,3
"237",0.311495607636364,4.88957880860723e-05,3
"238",0.32014826340404,4.88957880860723e-05,3
"239",0.328800919171717,4.88957880860723e-05,3
"240",0.337453574939394,4.88957880860723e-05,3
"241",0.346106230707071,4.88957880860723e-05,3
"242",0.354758886474748,4.88957880860723e-05,3
"243",0.363411542242424,4.88957880860723e-05,3
"244",0.372064198010101,4.88957880860723e-05,3
"245",0.380716853777778,4.88957880860723e-05,3
"246",0.389369509545455,4.88957880860723e-05,3
"247",0.398022165313131,4.88957880860723e-05,3
"248",0.406674821080808,4.74387393499444e-05,3
"249",0.415327476848485,4.74387393499444e-05,3
"250",0.423980132616162,4.74387393499444e-05,3
"251",0.432632788383838,4.74387393499444e-05,3
"252",0.441285444151515,4.74387393499444e-05,3
"253",0.449938099919192,4.51538048868151e-05,3
"254",0.458590755686869,4.51538048868151e-05,3
"255",0.467243411454545,4.51538048868151e-05,3
"256",0.475896067222222,4.51538048868151e-05,3
"257",0.484548722989899,4.51538048868151e-05,3
"258",0.493201378757576,4.51538048868151e-05,3
"259",0.501854034525253,4.51538048868151e-05,3
"260",0.510506690292929,4.51538048868151e-05,3
"261",0.519159346060606,4.51538048868151e-05,3
"262",0.527812001828283,4.51538048868151e-05,3
"263",0.53646465759596,4.51538048868151e-05,3
"264",0.545117313363636,4.51538048868151e-05,3
"265",0.553769969131313,4.51538048868151e-05,3
"266",0.56242262489899,4.51538048868151e-05,3
"267",0.571075280666667,4.51538048868151e-05,3
"268",0.579727936434344,4.51538048868151e-05,3
"269",0.58838059220202,4.51538048868151e-05,3
"270",0.597033247969697,4.51538048868151e-05,3
"271",0.605685903737374,4.51538048868151e-05,3
"272",0.614338559505051,4.51538048868151e-05,3
"273",0.622991215272727,4.51538048868151e-05,3
"274",0.631643871040404,4.51538048868151e-05,3
"275",0.640296526808081,4.51538048868151e-05,3
"276",0.648949182575758,4.51538048868151e-05,3
"277",0.657601838343434,4.51538048868151e-05,3
"278",0.666254494111111,4.51538048868151e-05,3
"279",0.674907149878788,4.51538048868151e-05,3
"280",0.683559805646465,4.51538048868151e-05,3
"281",0.692212461414141,4.51538048868151e-05,3
