"","DEM","y","run"
"1",-2.582165336,0.0215579673629361,1
"2",24.4787658795152,0.0215579673629361,1
"3",51.5396970950303,0.0206797851427023,1
"4",78.6006283105454,0.0209454858619386,1
"5",105.661559526061,0.0241269222521653,1
"6",132.722490741576,0.0241779697332214,1
"7",159.783421957091,0.0241779697332214,1
"8",186.844353172606,0.0241779697332214,1
"9",213.905284388121,0.0230005809589119,1
"10",240.966215603636,0.0211127853736488,1
"11",268.027146819151,0.0180799159647158,1
"12",295.088078034667,0.0180799159647158,1
"13",322.149009250182,0.0180799159647158,1
"14",349.209940465697,0.0180799159647158,1
"15",376.270871681212,0.0182420605737885,1
"16",403.331802896727,0.0182420605737885,1
"17",430.392734112242,0.0182420605737885,1
"18",457.453665327758,0.0182420605737885,1
"19",484.514596543273,0.0182420605737885,1
"20",511.575527758788,0.0182420605737885,1
"21",538.636458974303,0.0182420605737885,1
"22",565.697390189818,0.0182420605737885,1
"23",592.758321405333,0.0182420605737885,1
"24",619.819252620848,0.0207407833998732,1
"25",646.880183836364,0.02162112667399,1
"26",673.941115051879,0.0248071604104397,1
"27",701.002046267394,0.0258759298397477,1
"28",728.062977482909,0.0268105245076618,1
"29",755.123908698424,0.0271258787023178,1
"30",782.184839913939,0.0271258787023178,1
"31",809.245771129455,0.0280470943015874,1
"32",836.30670234497,0.0282982838985266,1
"33",863.367633560485,0.0282982838985266,1
"34",890.428564776,0.028545176616439,1
"35",917.489495991515,0.028545176616439,1
"36",944.55042720703,0.030220597941094,1
"37",971.611358422545,0.0311678257777377,1
"38",998.672289638061,0.0324330873184106,1
"39",1025.73322085358,0.0328250514749194,1
"40",1052.79415206909,0.0328250514749194,1
"41",1079.85508328461,0.0328250514749194,1
"42",1106.91601450012,0.0328250514749194,1
"43",1133.97694571564,0.0328250514749194,1
"44",1161.03787693115,0.0328250514749194,1
"45",1188.09880814667,0.0328250514749194,1
"46",1215.15973936218,0.0328250514749194,1
"47",1242.2206705777,0.0328250514749194,1
"48",1269.28160179321,0.0328250514749194,1
"49",1296.34253300873,0.0328250514749194,1
"50",1323.40346422424,0.0328250514749194,1
"51",1350.46439543976,0.0328250514749194,1
"52",1377.52532665527,0.0328250514749194,1
"53",1404.58625787079,0.0328250514749194,1
"54",1431.6471890863,0.0328250514749194,1
"55",1458.70812030182,0.0328250514749194,1
"56",1485.76905151733,0.0328250514749194,1
"57",1512.82998273285,0.0328250514749194,1
"58",1539.89091394836,0.0328250514749194,1
"59",1566.95184516388,0.0328250514749194,1
"60",1594.01277637939,0.0328250514749194,1
"61",1621.07370759491,0.0328250514749194,1
"62",1648.13463881042,0.0328250514749194,1
"63",1675.19557002594,0.0328250514749194,1
"64",1702.25650124145,0.0328250514749194,1
"65",1729.31743245697,0.0328250514749194,1
"66",1756.37836367248,0.0328250514749194,1
"67",1783.439294888,0.0328250514749194,1
"68",1810.50022610352,0.0328250514749194,1
"69",1837.56115731903,0.0328250514749194,1
"70",1864.62208853455,0.0328250514749194,1
"71",1891.68301975006,0.0328250514749194,1
"72",1918.74395096558,0.0328250514749194,1
"73",1945.80488218109,0.0328250514749194,1
"74",1972.86581339661,0.0328250514749194,1
"75",1999.92674461212,0.0328250514749194,1
"76",2026.98767582764,0.0328250514749194,1
"77",2054.04860704315,0.0328250514749194,1
"78",2081.10953825867,0.0328250514749194,1
"79",2108.17046947418,0.0328250514749194,1
"80",2135.2314006897,0.0328250514749194,1
"81",2162.29233190521,0.0328250514749194,1
"82",2189.35326312073,0.0328250514749194,1
"83",2216.41419433624,0.0328250514749194,1
"84",2243.47512555176,0.0328250514749194,1
"85",2270.53605676727,0.0328250514749194,1
"86",2297.59698798279,0.0328250514749194,1
"87",2324.6579191983,0.0328250514749194,1
"88",2351.71885041382,0.0328250514749194,1
"89",2378.77978162933,0.0328250514749194,1
"90",2405.84071284485,0.0328250514749194,1
"91",2432.90164406036,0.0328250514749194,1
"92",2459.96257527588,0.0328250514749194,1
"93",2487.02350649139,0.0328250514749194,1
"94",2514.08443770691,0.0328250514749194,1
"95",2541.14536892242,0.0328250514749194,1
"96",2568.20630013794,0.0328250514749194,1
"97",2595.26723135345,0.0328250514749194,1
"98",2622.32816256897,0.0328250514749194,1
"99",2649.38909378448,0.0328250514749194,1
"100",2676.450025,0.0328250514749194,1
"101",-2.582165336,0.0220278988764363,2
"102",24.4787658795152,0.0220278988764363,2
"103",51.5396970950303,0.0212012394201913,2
"104",78.6006283105454,0.0212012394201913,2
"105",105.661559526061,0.0242951451292739,2
"106",132.722490741576,0.0242951451292739,2
"107",159.783421957091,0.0242951451292739,2
"108",186.844353172606,0.0242951451292739,2
"109",213.905284388121,0.0228041233683785,2
"110",240.966215603636,0.0208700668017667,2
"111",268.027146819151,0.0184249591799507,2
"112",295.088078034667,0.0179936039015046,2
"113",322.149009250182,0.0179936039015046,2
"114",349.209940465697,0.0179740966515567,2
"115",376.270871681212,0.0184036562732363,2
"116",403.331802896727,0.0184036562732363,2
"117",430.392734112242,0.0184036562732363,2
"118",457.453665327758,0.0184036562732363,2
"119",484.514596543273,0.0184036562732363,2
"120",511.575527758788,0.0184036562732363,2
"121",538.636458974303,0.0184036562732363,2
"122",565.697390189818,0.0184036562732363,2
"123",592.758321405333,0.0186580203048222,2
"124",619.819252620848,0.0212925986614735,2
"125",646.880183836364,0.0216094200162105,2
"126",673.941115051879,0.024844029221541,2
"127",701.002046267394,0.0260280279983148,2
"128",728.062977482909,0.0268268518838712,2
"129",755.123908698424,0.0276528650923333,2
"130",782.184839913939,0.0276528650923333,2
"131",809.245771129455,0.028599186605813,2
"132",836.30670234497,0.0289001180403657,2
"133",863.367633560485,0.029237020479501,2
"134",890.428564776,0.029509809099597,2
"135",917.489495991515,0.029509809099597,2
"136",944.55042720703,0.0317912860045523,2
"137",971.611358422545,0.0330025312518184,2
"138",998.672289638061,0.0336498380616312,2
"139",1025.73322085358,0.0336498380616312,2
"140",1052.79415206909,0.0336498380616312,2
"141",1079.85508328461,0.0336498380616312,2
"142",1106.91601450012,0.0336498380616312,2
"143",1133.97694571564,0.0336498380616312,2
"144",1161.03787693115,0.0336498380616312,2
"145",1188.09880814667,0.0336498380616312,2
"146",1215.15973936218,0.0336498380616312,2
"147",1242.2206705777,0.0336498380616312,2
"148",1269.28160179321,0.0336498380616312,2
"149",1296.34253300873,0.0336498380616312,2
"150",1323.40346422424,0.0336498380616312,2
"151",1350.46439543976,0.0336498380616312,2
"152",1377.52532665527,0.0336498380616312,2
"153",1404.58625787079,0.0336498380616312,2
"154",1431.6471890863,0.0336498380616312,2
"155",1458.70812030182,0.0336498380616312,2
"156",1485.76905151733,0.0336498380616312,2
"157",1512.82998273285,0.0336498380616312,2
"158",1539.89091394836,0.0336498380616312,2
"159",1566.95184516388,0.0336498380616312,2
"160",1594.01277637939,0.0336498380616312,2
"161",1621.07370759491,0.0336498380616312,2
"162",1648.13463881042,0.0336498380616312,2
"163",1675.19557002594,0.0336498380616312,2
"164",1702.25650124145,0.0336498380616312,2
"165",1729.31743245697,0.0336498380616312,2
"166",1756.37836367248,0.0336498380616312,2
"167",1783.439294888,0.0336498380616312,2
"168",1810.50022610352,0.0336498380616312,2
"169",1837.56115731903,0.0336498380616312,2
"170",1864.62208853455,0.0336498380616312,2
"171",1891.68301975006,0.0336498380616312,2
"172",1918.74395096558,0.0336498380616312,2
"173",1945.80488218109,0.0336498380616312,2
"174",1972.86581339661,0.0336498380616312,2
"175",1999.92674461212,0.0336498380616312,2
"176",2026.98767582764,0.0336498380616312,2
