"","DroughtIntensity","y","run"
"1",1.174910613,-0.00035231376120472,1
"2",1.18152209239394,-0.00035231376120472,1
"3",1.18813357178788,-0.00035231376120472,1
"4",1.19474505118182,-0.00035231376120472,1
"5",1.20135653057576,-0.00035231376120472,1
"6",1.2079680099697,-0.00035231376120472,1
"7",1.21457948936364,-0.00035231376120472,1
"8",1.22119096875758,-0.00035231376120472,1
"9",1.22780244815152,-0.00035231376120472,1
"10",1.23441392754545,-0.00035231376120472,1
"11",1.24102540693939,-0.00035231376120472,1
"12",1.24763688633333,-0.00035231376120472,1
"13",1.25424836572727,-0.00035231376120472,1
"14",1.26085984512121,-0.00035231376120472,1
"15",1.26747132451515,-0.00035231376120472,1
"16",1.27408280390909,-0.00035231376120472,1
"17",1.28069428330303,-0.00035231376120472,1
"18",1.28730576269697,-0.00035231376120472,1
"19",1.29391724209091,-0.00035231376120472,1
"20",1.30052872148485,-0.00035231376120472,1
"21",1.30714020087879,-0.00035231376120472,1
"22",1.31375168027273,-0.00035231376120472,1
"23",1.32036315966667,-0.00035231376120472,1
"24",1.32697463906061,-0.00035231376120472,1
"25",1.33358611845455,-0.00035231376120472,1
"26",1.34019759784848,-0.00035231376120472,1
"27",1.34680907724242,-0.00035231376120472,1
"28",1.35342055663636,-0.00035231376120472,1
"29",1.3600320360303,-0.00033423845448864,1
"30",1.36664351542424,-0.0002930141040041,1
"31",1.37325499481818,-0.000255632453207951,1
"32",1.37986647421212,-0.000255632453207951,1
"33",1.38647795360606,-0.000255632453207951,1
"34",1.393089433,-0.000255632453207951,1
"35",1.39970091239394,-0.000251923388452629,1
"36",1.40631239178788,-0.000228553705951072,1
"37",1.41292387118182,-0.000180492049312189,1
"38",1.41953535057576,-0.000168378957882349,1
"39",1.4261468299697,-0.000139617281925298,1
"40",1.43275830936364,-0.000132209996410142,1
"41",1.43936978875758,-0.00011398318412741,1
"42",1.44598126815152,-0.00011398318412741,1
"43",1.45259274754545,0.000201044559364145,1
"44",1.45920422693939,0.000222178998656733,1
"45",1.46581570633333,0.00023533015562529,1
"46",1.47242718572727,0.00023533015562529,1
"47",1.47903866512121,0.000242696369638694,1
"48",1.48565014451515,0.000272090186567667,1
"49",1.49226162390909,0.000293544610931599,1
"50",1.49887310330303,0.000293544610931599,1
"51",1.50548458269697,0.000293544610931599,1
