"","WildfireIntensity","y","run"
"1",0,0.000137615023011897,1
"2",79.2359675151515,0.000142848223396041,1
"3",158.471935030303,0.000142848223396041,1
"4",237.707902545455,0.000142848223396041,1
"5",316.943870060606,0.000142848223396041,1
"6",396.179837575758,0.000142848223396041,1
"7",475.415805090909,0.000142848223396041,1
"8",554.651772606061,0.000165601644747845,1
"9",633.887740121212,0.000165601644747845,1
"10",713.123707636364,0.000192576973292402,1
"11",792.359675151515,0.000317855621166286,1
"12",871.595642666667,0.000335413492198482,1
"13",950.831610181818,0.000371559562662041,1
"14",1030.06757769697,0.000418494458634673,1
"15",1109.30354521212,0.000466867603847111,1
"16",1188.53951272727,0.000518955203789465,1
"17",1267.77548024242,0.000635366751014846,1
"18",1347.01144775758,0.000635366751014846,1
"19",1426.24741527273,0.000635366751014846,1
"20",1505.48338278788,0.000635366751014846,1
"21",1584.71935030303,0.000635366751014846,1
"22",1663.95531781818,0.000635366751014846,1
"23",1743.19128533333,0.00064842125865878,1
"24",1822.42725284848,0.00064842125865878,1
"25",1901.66322036364,0.00064842125865878,1
"26",1980.89918787879,0.000663643008597106,1
"27",2060.13515539394,0.000715230053428403,1
"28",2139.37112290909,0.000715230053428403,1
"29",2218.60709042424,0.000732370086104861,1
"30",2297.84305793939,0.000732370086104861,1
"31",2377.07902545455,0.000732370086104861,1
"32",2456.3149929697,0.000732370086104861,1
"33",2535.55096048485,0.000732370086104861,1
"34",2614.786928,0.000732370086104861,1
"35",2694.02289551515,0.000732370086104861,1
"36",2773.2588630303,0.000750485043221079,1
"37",2852.49483054545,0.000750485043221079,1
"38",2931.73079806061,0.000750485043221079,1
"39",3010.96676557576,0.000750485043221079,1
"40",3090.20273309091,0.000750485043221079,1
"41",3169.43870060606,0.000750485043221079,1
"42",3248.67466812121,0.000750485043221079,1
"43",3327.91063563636,0.000750485043221079,1
"44",3407.14660315152,0.000750485043221079,1
"45",3486.38257066667,0.000750485043221079,1
"46",3565.61853818182,0.000750485043221079,1
"47",3644.85450569697,0.000750485043221079,1
"48",3724.09047321212,0.000750485043221079,1
"49",3803.32644072727,0.000750485043221079,1
"50",3882.56240824242,0.000750485043221079,1
"51",3961.79837575758,0.000750485043221079,1
"52",4041.03434327273,0.000750485043221079,1
"53",4120.27031078788,0.000750485043221079,1
"54",4199.50627830303,0.000750485043221079,1
"55",4278.74224581818,0.000750485043221079,1
"56",4357.97821333333,0.000750485043221079,1
"57",4437.21418084848,0.000750485043221079,1
"58",4516.45014836364,0.000750485043221079,1
"59",4595.68611587879,0.000750485043221079,1
"60",4674.92208339394,0.000750485043221079,1
"61",4754.15805090909,0.000750485043221079,1
"62",4833.39401842424,0.000750485043221079,1
"63",4912.62998593939,0.000750485043221079,1
"64",4991.86595345455,0.000750485043221079,1
"65",5071.1019209697,0.000750485043221079,1
"66",5150.33788848485,0.000750485043221079,1
"67",5229.573856,0.000750485043221079,1
"68",5308.80982351515,0.000750485043221079,1
"69",5388.0457910303,0.000750485043221079,1
"70",5467.28175854545,0.000750485043221079,1
"71",5546.51772606061,0.000750485043221079,1
"72",5625.75369357576,0.000750485043221079,1
"73",5704.98966109091,0.000750485043221079,1
"74",5784.22562860606,0.000750485043221079,1
"75",5863.46159612121,0.000750485043221079,1
"76",5942.69756363636,0.000750485043221079,1
"77",6021.93353115152,0.000750485043221079,1
"78",6101.16949866667,0.000750485043221079,1
"79",6180.40546618182,0.000750485043221079,1
"80",6259.64143369697,0.000750485043221079,1
"81",6338.87740121212,0.000750485043221079,1
"82",6418.11336872727,0.000750485043221079,1
"83",6497.34933624242,0.000750485043221079,1
"84",6576.58530375758,0.000750485043221079,1
"85",6655.82127127273,0.000750485043221079,1
"86",6735.05723878788,0.000750485043221079,1
"87",6814.29320630303,0.000750485043221079,1
"88",6893.52917381818,0.000750485043221079,1
"89",6972.76514133333,0.000750485043221079,1
"90",7052.00110884848,0.000750485043221079,1
"91",7131.23707636364,0.000750485043221079,1
"92",7210.47304387879,0.000750485043221079,1
"93",7289.70901139394,0.000750485043221079,1
"94",7368.94497890909,0.000750485043221079,1
"95",7448.18094642424,0.000750485043221079,1
"96",7527.41691393939,0.000750485043221079,1
"97",7606.65288145455,0.000750485043221079,1
"98",7685.8888489697,0.000750485043221079,1
"99",7765.12481648485,0.000750485043221079,1
"100",7844.360784,0.000750485043221079,1
"101",0,0.000134287413243843,2
"102",79.2359675151515,0.000142209005851524,2
"103",158.471935030303,0.000142209005851524,2
"104",237.707902545455,0.000142209005851524,2
"105",316.943870060606,0.000142209005851524,2
"106",396.179837575758,0.000158811916365825,2
"107",475.415805090909,0.000166835522560601,2
