"","Accessibility2City","y","run"
"1",0.032859283,0.0209311242667462,1
"2",9.34097863165657,0.0209311242667462,1
"3",18.6490979803131,0.0209311242667462,1
"4",27.9572173289697,0.0209311242667462,1
"5",37.2653366776263,0.0211212630575704,1
"6",46.5734560262828,0.0211212630575704,1
"7",55.8815753749394,0.0213025948528558,1
"8",65.189694723596,0.0214973899941455,1
"9",74.4978140722525,0.0246266109305253,1
"10",83.8059334209091,0.0246266109305253,1
"11",93.1140527695657,0.0258103395754194,1
"12",102.422172118222,0.0258784811462223,1
"13",111.730291466879,0.0261799915151852,1
"14",121.038410815535,0.0261799915151852,1
"15",130.346530164192,0.0261799915151852,1
"16",139.654649512848,0.0261799915151852,1
"17",148.962768861505,0.0261799915151852,1
"18",158.270888210162,0.0261799915151852,1
"19",167.579007558818,0.0261799915151852,1
"20",176.887126907475,0.0261799915151852,1
"21",186.195246256131,0.0261799915151852,1
"22",195.503365604788,0.0261799915151852,1
"23",204.811484953444,0.0261799915151852,1
"24",214.119604302101,0.0261799915151852,1
"25",223.427723650758,0.0261799915151852,1
"26",232.735842999414,0.0261799915151852,1
"27",242.043962348071,0.0265285400329132,1
"28",251.352081696727,0.0273621163206095,1
"29",260.660201045384,0.0287416776964556,1
"30",269.96832039404,0.0309351830163722,1
"31",279.276439742697,0.0353795363420868,1
"32",288.584559091354,0.0353795363420868,1
"33",297.89267844001,0.035917081130495,1
"34",307.200797788667,0.035917081130495,1
"35",316.508917137323,0.0364081080659665,1
"36",325.81703648598,0.0364081080659665,1
"37",335.125155834636,0.0364081080659665,1
"38",344.433275183293,0.0364081080659665,1
"39",353.74139453195,0.0364081080659665,1
"40",363.049513880606,0.0364081080659665,1
"41",372.357633229263,0.0364081080659665,1
"42",381.665752577919,0.0364081080659665,1
"43",390.973871926576,0.0364081080659665,1
"44",400.281991275232,0.0364081080659665,1
"45",409.590110623889,0.0364081080659665,1
"46",418.898229972545,0.0364081080659665,1
"47",428.206349321202,0.0364081080659665,1
"48",437.514468669859,0.0364081080659665,1
"49",446.822588018515,0.0364081080659665,1
"50",456.130707367172,0.0364081080659665,1
"51",465.438826715828,0.0364081080659665,1
"52",474.746946064485,0.0364081080659665,1
"53",484.055065413141,0.0364081080659665,1
"54",493.363184761798,0.0364081080659665,1
"55",502.671304110455,0.0364081080659665,1
"56",511.979423459111,0.0364081080659665,1
"57",521.287542807768,0.0364081080659665,1
"58",530.595662156424,0.0364081080659665,1
"59",539.903781505081,0.0364081080659665,1
"60",549.211900853737,0.0364081080659665,1
"61",558.520020202394,0.0364081080659665,1
"62",567.828139551051,0.0364081080659665,1
"63",577.136258899707,0.0364081080659665,1
"64",586.444378248364,0.0364081080659665,1
"65",595.75249759702,0.0364081080659665,1
"66",605.060616945677,0.0364081080659665,1
"67",614.368736294333,0.0364081080659665,1
"68",623.67685564299,0.0364081080659665,1
"69",632.984974991646,0.0364081080659665,1
"70",642.293094340303,0.0364081080659665,1
"71",651.60121368896,0.0364081080659665,1
"72",660.909333037616,0.0364081080659665,1
"73",670.217452386273,0.0364081080659665,1
"74",679.525571734929,0.0364081080659665,1
"75",688.833691083586,0.0364081080659665,1
"76",698.141810432242,0.0364081080659665,1
"77",707.449929780899,0.0364081080659665,1
"78",716.758049129556,0.0364081080659665,1
"79",726.066168478212,0.0364081080659665,1
"80",735.374287826869,0.0364081080659665,1
"81",744.682407175525,0.0364081080659665,1
"82",753.990526524182,0.0364081080659665,1
"83",763.298645872838,0.0364081080659665,1
"84",772.606765221495,0.0364081080659665,1
"85",781.914884570152,0.0364081080659665,1
"86",791.223003918808,0.0364081080659665,1
"87",800.531123267465,0.0364081080659665,1
"88",809.839242616121,0.0364081080659665,1
"89",819.147361964778,0.0364081080659665,1
"90",828.455481313434,0.0364081080659665,1
"91",837.763600662091,0.0364081080659665,1
"92",847.071720010748,0.0364081080659665,1
"93",856.379839359404,0.0364081080659665,1
"94",865.687958708061,0.0364081080659665,1
"95",874.996078056717,0.0364081080659665,1
"96",884.304197405374,0.0364081080659665,1
"97",893.61231675403,0.0364081080659665,1
"98",902.920436102687,0.0364081080659665,1
"99",912.228555451343,0.0364081080659665,1
"100",921.5366748,0.0364081080659665,1
"101",0.032859283,0.0212606082846183,2
"102",9.34097863165657,0.0212606082846183,2
"103",18.6490979803131,0.0212606082846183,2
"104",27.9572173289697,0.0212606082846183,2
"105",37.2653366776263,0.0212606082846183,2
"106",46.5734560262828,0.0212606082846183,2
"107",55.8815753749394,0.0220323510044167,2
"108",65.189694723596,0.0223776562882029,2
"109",74.4978140722525,0.0243579949026531,2
"110",83.8059334209091,0.024579084744297,2
"111",93.1140527695657,0.0250234727959651,2
"112",102.422172118222,0.0260651748523258,2
"113",111.730291466879,0.0260651748523258,2
"114",121.038410815535,0.0260651748523258,2
"115",130.346530164192,0.0260651748523258,2
"116",139.654649512848,0.0260651748523258,2
"117",148.962768861505,0.0260651748523258,2
"118",158.270888210162,0.0260651748523258,2
"119",167.579007558818,0.0260651748523258,2
"120",176.887126907475,0.0260651748523258,2
"121",186.195246256131,0.0260651748523258,2
"122",195.503365604788,0.0260651748523258,2
"123",204.811484953444,0.0260651748523258,2
"124",214.119604302101,0.0260651748523258,2
"125",223.427723650758,0.0260651748523258,2
"126",232.735842999414,0.026451267481627,2
"127",242.043962348071,0.026451267481627,2
"128",251.352081696727,0.0273987416089072,2
"129",260.660201045384,0.0292480782348445,2
"130",269.96832039404,0.0302164375324862,2
"131",279.276439742697,0.0348863960798771,2
"132",288.584559091354,0.0352742883071619,2
"133",297.89267844001,0.0366734134648203,2
"134",307.200797788667,0.0366734134648203,2
"135",316.508917137323,0.0370774984106597,2
"136",325.81703648598,0.0375907196631282,2
"137",335.125155834636,0.0375907196631282,2
"138",344.433275183293,0.0375907196631282,2
"139",353.74139453195,0.0375907196631282,2
"140",363.049513880606,0.0375907196631282,2
"141",372.357633229263,0.0375907196631282,2
"142",381.665752577919,0.0375907196631282,2
"143",390.973871926576,0.0375907196631282,2
"144",400.281991275232,0.0375907196631282,2
"145",409.590110623889,0.0375907196631282,2
"146",418.898229972545,0.0375907196631282,2
"147",428.206349321202,0.0375907196631282,2
"148",437.514468669859,0.0375907196631282,2
"149",446.822588018515,0.0375907196631282,2
"150",456.130707367172,0.0375907196631282,2
"151",465.438826715828,0.0375907196631282,2
"152",474.746946064485,0.0375907196631282,2
"153",484.055065413141,0.0375907196631282,2
"154",493.363184761798,0.0375907196631282,2
"155",502.671304110455,0.0375907196631282,2
"156",511.979423459111,0.0375907196631282,2
"157",521.287542807768,0.0375907196631282,2
"158",530.595662156424,0.0375907196631282,2
"159",539.903781505081,0.0375907196631282,2
"160",549.211900853737,0.0375907196631282,2
"161",558.520020202394,0.0375907196631282,2
"162",567.828139551051,0.0375907196631282,2
"163",577.136258899707,0.0375907196631282,2
"164",586.444378248364,0.0375907196631282,2
"165",595.75249759702,0.0375907196631282,2
"166",605.060616945677,0.0375907196631282,2
"167",614.368736294333,0.0375907196631282,2
"168",623.67685564299,0.0375907196631282,2
"169",632.984974991646,0.0375907196631282,2
"170",642.293094340303,0.0375907196631282,2
"171",651.60121368896,0.0375907196631282,2
"172",660.909333037616,0.0375907196631282,2
