"","ATP","y","run"
"4859",1861.75523941414,0.0278199455489014,49
"4860",1888.89377040404,0.0278199455489014,49
"4861",1916.03230139394,0.0278199455489014,49
"4862",1943.17083238384,0.0278199455489014,49
"4863",1970.30936337374,0.0278199455489014,49
"4864",1997.44789436364,0.0278199455489014,49
"4865",2024.58642535354,0.0278199455489014,49
"4866",2051.72495634343,0.0278199455489014,49
"4867",2078.86348733333,0.0278199455489014,49
"4868",2106.00201832323,0.0278199455489014,49
"4869",2133.14054931313,0.0278199455489014,49
"4870",2160.27908030303,0.0278199455489014,49
"4871",2187.41761129293,0.0278199455489014,49
"4872",2214.55614228283,0.0278199455489014,49
"4873",2241.69467327273,0.0278199455489014,49
"4874",2268.83320426263,0.0278199455489014,49
"4875",2295.97173525253,0.0278199455489014,49
"4876",2323.11026624242,0.0278199455489014,49
"4877",2350.24879723232,0.0278199455489014,49
"4878",2377.38732822222,0.0278199455489014,49
"4879",2404.52585921212,0.0278199455489014,49
"4880",2431.66439020202,0.0278199455489014,49
"4881",2458.80292119192,0.0278199455489014,49
"4882",2485.94145218182,0.0278199455489014,49
"4883",2513.07998317172,0.0278199455489014,49
"4884",2540.21851416162,0.0278199455489014,49
"4885",2567.35704515152,0.0278199455489014,49
"4886",2594.49557614141,0.0278199455489014,49
"4887",2621.63410713131,0.0278199455489014,49
"4888",2648.77263812121,0.0278199455489014,49
"4889",2675.91116911111,0.0278199455489014,49
"4890",2703.04970010101,0.0278199455489014,49
"4891",2730.18823109091,0.0278199455489014,49
"4892",2757.32676208081,0.0278199455489014,49
"4893",2784.46529307071,0.0278199455489014,49
"4894",2811.60382406061,0.0278199455489014,49
"4895",2838.74235505051,0.0278199455489014,49
"4896",2865.8808860404,0.0278199455489014,49
"4897",2893.0194170303,0.0278199455489014,49
"4898",2920.1579480202,0.0278199455489014,49
"4899",2947.2964790101,0.0278199455489014,49
"4900",2974.43501,0.0278199455489014,49
"4901",287.720442,0.0203963397390795,50
"4902",314.858972989899,0.0203963397390795,50
"4903",341.997503979798,0.0203963397390795,50
"4904",369.136034969697,0.0203963397390795,50
"4905",396.274565959596,0.0203963397390795,50
"4906",423.413096949495,0.0203963397390795,50
"4907",450.551627939394,0.0203963397390795,50
"4908",477.690158929293,0.0203963397390795,50
"4909",504.828689919192,0.0203963397390795,50
"4910",531.967220909091,0.0203963397390795,50
"4911",559.10575189899,0.0203963397390795,50
"4912",586.244282888889,0.0203963397390795,50
"4913",613.382813878788,0.0203963397390795,50
"4914",640.521344868687,0.0203963397390795,50
"4915",667.659875858586,0.0203963397390795,50
"4916",694.798406848485,0.0203963397390795,50
"4917",721.936937838384,0.0221298144248545,50
"4918",749.075468828283,0.0222875598031948,50
"4919",776.213999818182,0.0222875598031948,50
"4920",803.352530808081,0.0226326689640333,50
"4921",830.49106179798,0.0226326689640333,50
"4922",857.629592787879,0.0226326689640333,50
"4923",884.768123777778,0.0233500093941337,50
"4924",911.906654767677,0.0267838994517517,50
"4925",939.045185757576,0.0277536918041859,50
"4926",966.183716747475,0.0280032343826151,50
"4927",993.322247737374,0.0282226620350084,50
"4928",1020.46077872727,0.0283999730805481,50
"4929",1047.59930971717,0.0283533452457423,50
"4930",1074.73784070707,0.0288862500345043,50
"4931",1101.87637169697,0.029175250110408,50
"4932",1129.01490268687,0.0292565439220796,50
"4933",1156.15343367677,0.0295621253561054,50
"4934",1183.29196466667,0.0295937600713872,50
"4935",1210.43049565657,0.0298575654868166,50
"4936",1237.56902664646,0.0289101977940551,50
"4937",1264.70755763636,0.0286795121221525,50
"4938",1291.84608862626,0.028731392033326,50
"4939",1318.98461961616,0.0280304116446575,50
"4940",1346.12315060606,0.0280304116446575,50
"4941",1373.26168159596,0.0280304116446575,50
"4942",1400.40021258586,0.0280304116446575,50
"4943",1427.53874357576,0.0280304116446575,50
"4944",1454.67727456566,0.0280304116446575,50
"4945",1481.81580555556,0.0280304116446575,50
"4946",1508.95433654545,0.0280304116446575,50
"4947",1536.09286753535,0.0280304116446575,50
"4948",1563.23139852525,0.0280304116446575,50
"4949",1590.36992951515,0.0280304116446575,50
"4950",1617.50846050505,0.0280304116446575,50
"4951",1644.64699149495,0.0280304116446575,50
"4952",1671.78552248485,0.0280304116446575,50
"4953",1698.92405347475,0.0280304116446575,50
"4954",1726.06258446465,0.0280304116446575,50
"4955",1753.20111545455,0.0280304116446575,50
"4956",1780.33964644444,0.0280304116446575,50
"4957",1807.47817743434,0.0280304116446575,50
"4958",1834.61670842424,0.0280304116446575,50
"4959",1861.75523941414,0.0280304116446575,50
"4960",1888.89377040404,0.0280304116446575,50
"4961",1916.03230139394,0.0280304116446575,50
"4962",1943.17083238384,0.0280304116446575,50
"4963",1970.30936337374,0.0280304116446575,50
"4964",1997.44789436364,0.0280304116446575,50
"4965",2024.58642535354,0.0280304116446575,50
"4966",2051.72495634343,0.0280304116446575,50
"4967",2078.86348733333,0.0280304116446575,50
"4968",2106.00201832323,0.0280304116446575,50
"4969",2133.14054931313,0.0280304116446575,50
"4970",2160.27908030303,0.0280304116446575,50
"4971",2187.41761129293,0.0280304116446575,50
"4972",2214.55614228283,0.0280304116446575,50
"4973",2241.69467327273,0.0280304116446575,50
"4974",2268.83320426263,0.0280304116446575,50
"4975",2295.97173525253,0.0280304116446575,50
"4976",2323.11026624242,0.0280304116446575,50
"4977",2350.24879723232,0.0280304116446575,50
"4978",2377.38732822222,0.0280304116446575,50
"4979",2404.52585921212,0.0280304116446575,50
"4980",2431.66439020202,0.0280304116446575,50
"4981",2458.80292119192,0.0280304116446575,50
