"","ATP","y","run"
"5956",1780.33964644444,-2.30273734494371e-05,60
"5957",1807.47817743434,-2.30273734494371e-05,60
"5958",1834.61670842424,-2.30273734494371e-05,60
"5959",1861.75523941414,-2.30273734494371e-05,60
"5960",1888.89377040404,-2.30273734494371e-05,60
"5961",1916.03230139394,-4.29776430313768e-05,60
"5962",1943.17083238384,-7.97510790006905e-05,60
"5963",1970.30936337374,-9.2751192599427e-05,60
"5964",1997.44789436364,-9.2751192599427e-05,60
"5965",2024.58642535354,-0.000104555387940189,60
"5966",2051.72495634343,-0.000157588394576553,60
"5967",2078.86348733333,-0.000157588394576553,60
"5968",2106.00201832323,-0.000157588394576553,60
"5969",2133.14054931313,-0.000194406740920564,60
"5970",2160.27908030303,-0.000194406740920564,60
"5971",2187.41761129293,-0.000206242469411348,60
"5972",2214.55614228283,-0.000206242469411348,60
"5973",2241.69467327273,-0.000206242469411348,60
"5974",2268.83320426263,-0.000206242469411348,60
"5975",2295.97173525253,-0.000206242469411348,60
"5976",2323.11026624242,-0.000206242469411348,60
"5977",2350.24879723232,-0.000206242469411348,60
"5978",2377.38732822222,-0.000206242469411348,60
"5979",2404.52585921212,-0.000206242469411348,60
"5980",2431.66439020202,-0.000206242469411348,60
"5981",2458.80292119192,-0.000206242469411348,60
"5982",2485.94145218182,-0.000206242469411348,60
"5983",2513.07998317172,-0.000206242469411348,60
"5984",2540.21851416162,-0.000223314373283931,60
"5985",2567.35704515152,-0.000241671950225625,60
"5986",2594.49557614141,-0.000241671950225625,60
"5987",2621.63410713131,-0.000241671950225625,60
"5988",2648.77263812121,-0.000241671950225625,60
"5989",2675.91116911111,-0.000241671950225625,60
"5990",2703.04970010101,-0.000241671950225625,60
"5991",2730.18823109091,-0.000241671950225625,60
"5992",2757.32676208081,-0.000241671950225625,60
"5993",2784.46529307071,-0.000241671950225625,60
"5994",2811.60382406061,-0.000241671950225625,60
"5995",2838.74235505051,-0.000241671950225625,60
"5996",2865.8808860404,-0.000241671950225625,60
"5997",2893.0194170303,-0.000241671950225625,60
"5998",2920.1579480202,-0.000241671950225625,60
"5999",2947.2964790101,-0.000241671950225625,60
"6000",2974.43501,-0.000241671950225625,60
"6001",287.720442,0.00119440582683784,61
"6002",314.858972989899,0.00119440582683784,61
"6003",341.997503979798,0.00119440582683784,61
"6004",369.136034969697,0.00119440582683784,61
"6005",396.274565959596,0.00119440582683784,61
"6006",423.413096949495,0.00109577061532855,61
"6007",450.551627939394,0.000857525118114992,61
"6008",477.690158929293,0.000732630738298505,61
"6009",504.828689919192,0.00072227722014562,61
"6010",531.967220909091,0.000663163350559321,61
"6011",559.10575189899,0.000591147861841614,61
"6012",586.244282888889,0.000446869512994685,61
"6013",613.382813878788,0.000446869512994685,61
"6014",640.521344868687,0.000446869512994685,61
"6015",667.659875858586,0.000446869512994685,61
"6016",694.798406848485,0.000259551708775067,61
"6017",721.936937838384,0.000162539482671299,61
"6018",749.075468828283,3.77078995103878e-05,61
"6019",776.213999818182,2.91191163644679e-05,61
"6020",803.352530808081,4.87594102731246e-05,61
"6021",830.49106179798,5.13910846752646e-05,61
"6022",857.629592787879,5.13786402757513e-05,61
"6023",884.768123777778,2.84927023092066e-05,61
"6024",911.906654767677,9.77447238787057e-06,61
"6025",939.045185757576,-1.11144956886279e-05,61
"6026",966.183716747475,-1.56013341041359e-05,61
"6027",993.322247737374,-1.94237244998352e-05,61
"6028",1020.46077872727,-2.07581079128729e-05,61
"6029",1047.59930971717,-2.20219650652522e-05,61
"6030",1074.73784070707,-2.30902937449507e-05,61
"6031",1101.87637169697,-2.30902937449507e-05,61
"6032",1129.01490268687,-2.30902937449507e-05,61
"6033",1156.15343367677,-2.30902937449507e-05,61
"6034",1183.29196466667,-2.30902937449507e-05,61
"6035",1210.43049565657,-2.30902937449507e-05,61
"6036",1237.56902664646,-2.30902937449507e-05,61
"6037",1264.70755763636,-2.30902937449507e-05,61
"6038",1291.84608862626,-2.30902937449507e-05,61
"6039",1318.98461961616,-2.30902937449507e-05,61
"6040",1346.12315060606,-2.30902937449507e-05,61
"6041",1373.26168159596,-2.30902937449507e-05,61
"6042",1400.40021258586,-2.30902937449507e-05,61
"6043",1427.53874357576,-2.30902937449507e-05,61
"6044",1454.67727456566,-2.30902937449507e-05,61
"6045",1481.81580555556,-2.30902937449507e-05,61
"6046",1508.95433654545,-2.30902937449507e-05,61
"6047",1536.09286753535,-2.30902937449507e-05,61
"6048",1563.23139852525,-2.30902937449507e-05,61
"6049",1590.36992951515,-2.30902937449507e-05,61
"6050",1617.50846050505,-2.30902937449507e-05,61
"6051",1644.64699149495,-2.30902937449507e-05,61
"6052",1671.78552248485,-2.30902937449507e-05,61
"6053",1698.92405347475,-2.30902937449507e-05,61
"6054",1726.06258446465,-2.30902937449507e-05,61
"6055",1753.20111545455,-2.30902937449507e-05,61
"6056",1780.33964644444,-2.30902937449507e-05,61
"6057",1807.47817743434,-2.30902937449507e-05,61
"6058",1834.61670842424,-2.30902937449507e-05,61
"6059",1861.75523941414,-4.01390508166886e-05,61
"6060",1888.89377040404,-4.01390508166886e-05,61
"6061",1916.03230139394,-4.01390508166886e-05,61
"6062",1943.17083238384,-4.01390508166886e-05,61
"6063",1970.30936337374,-5.20634068224848e-05,61
"6064",1997.44789436364,-7.59212245996393e-05,61
"6065",2024.58642535354,-0.000138799620786954,61
"6066",2051.72495634343,-0.000187301490183193,61
"6067",2078.86348733333,-0.000187301490183193,61
"6068",2106.00201832323,-0.00022351266097976,61
"6069",2133.14054931313,-0.000266036156064579,61
"6070",2160.27908030303,-0.000266036156064579,61
"6071",2187.41761129293,-0.000266036156064579,61
"6072",2214.55614228283,-0.000266036156064579,61
"6073",2241.69467327273,-0.000266036156064579,61
"6074",2268.83320426263,-0.000266036156064579,61
"6075",2295.97173525253,-0.000266036156064579,61
"6076",2323.11026624242,-0.000266036156064579,61
"6077",2350.24879723232,-0.000266036156064579,61
"6078",2377.38732822222,-0.000266036156064579,61
